split,patch_id,median_height,valid_pixels
train,zone2_01864,4.0,36885
train,zone2_03741,2.0,838
train,zone2_04022,3.0,31649
train,zone2_00903,3.0,10438
train,zone2_02130,3.0,2480
train,zone2_02437,12.0,36466
train,zone2_01316,3.0,49265
train,zone1_01182,8.0,112289
train,zone1_02463,4.0,12676
train,zone1_01846,3.0,35522
train,zone1_01974,6.0,10602
train,zone2_04414,5.0,22934
train,zone2_01929,3.0,1013
train,zone1_01506,12.0,20428
train,zone2_00606,4.0,22029
train,zone1_02456,8.0,5845
train,zone2_04192,3.0,11658
train,zone2_03706,4.0,54822
train,zone2_00933,3.0,6624
train,zone2_00134,3.0,23010
train,zone2_01819,3.0,28411
train,zone2_00645,3.0,50780
train,zone2_00344,1.0,296
train,zone1_00384,3.0,588
train,zone2_01583,2.0,405
train,zone2_04301,4.0,2302
train,zone2_01022,3.0,79530
train,zone2_03169,5.0,7327
train,zone2_03483,3.0,1521
train,zone2_04950,4.0,5243
train,zone1_02254,2.0,1048
train,zone1_02461,4.0,22546
train,zone2_00910,3.0,282
train,zone1_01810,4.0,22910
train,zone2_04541,4.0,23135
train,zone2_03468,5.0,58431
train,zone1_02472,8.0,4316
train,zone1_01940,3.0,10844
train,zone2_00149,2.0,6290
train,zone2_02253,3.0,2692
train,zone2_00135,3.0,10170
train,zone2_02242,4.0,65298
train,zone1_01918,2.0,553
train,zone1_02369,4.0,5834
train,zone2_03600,3.0,13830
train,zone1_01147,8.0,10689
train,zone1_00462,8.0,603
train,zone2_03672,4.0,56478
train,zone2_04277,5.0,8209
train,zone1_01919,3.0,18448
train,zone2_01118,3.0,20322
train,zone2_00818,1.0,4499
train,zone1_00362,8.0,524
train,zone1_02004,1.0,709
train,zone2_03246,5.0,32148
train,zone2_01180,3.0,12165
train,zone1_00275,3.0,6385
train,zone1_00826,8.0,2322
train,zone1_00551,18.0,4674
train,zone1_01688,2.0,44843
train,zone1_01971,3.0,39942
train,zone1_00128,4.0,39276
train,zone2_04918,15.0,48670
train,zone1_00263,4.0,37047
train,zone1_00924,6.0,18074
train,zone1_01544,9.0,90276
train,zone1_02258,2.0,1820
train,zone1_01270,8.0,177
train,zone2_00358,2.0,4914
train,zone2_01296,4.0,46081
train,zone2_02438,4.0,40590
train,zone1_01881,2.0,9585
train,zone2_00630,3.0,2252
train,zone2_01880,5.0,21944
train,zone2_00997,3.0,28695
train,zone2_03664,3.0,15165
train,zone2_01315,4.0,22883
train,zone2_02514,6.0,14308
train,zone1_00186,7.0,16099
train,zone1_00028,3.0,5194
train,zone1_01824,15.0,67286
train,zone1_01043,3.0,32425
train,zone2_01855,2.0,2199
train,zone2_02662,2.0,2456
train,zone2_01924,2.0,180
train,zone2_04718,4.0,2055
train,zone1_00971,3.0,478
train,zone2_00371,4.0,25662
train,zone1_01089,3.0,63724
train,zone2_05129,4.0,8610
train,zone2_03902,2.0,1121
train,zone2_00600,8.0,1430
train,zone2_00615,3.0,2984
train,zone2_03320,3.0,25847
train,zone2_03970,3.0,1291
train,zone2_00590,3.0,4088
train,zone2_00966,3.0,20351
train,zone1_01109,8.0,20542
train,zone1_01474,8.0,24427
train,zone2_00872,3.0,798
train,zone2_03293,8.0,1665
train,zone1_00259,4.0,11298
train,zone2_01390,2.0,10465
train,zone1_00565,3.0,106800
train,zone2_04166,2.0,2412
train,zone2_01956,4.0,9197
train,zone1_00522,3.0,5128
train,zone2_02849,8.0,9426
train,zone2_00993,3.0,1285
train,zone2_02677,3.0,22743
train,zone1_00598,2.0,137774
train,zone2_02260,5.0,6274
train,zone2_04410,3.0,56721
train,zone1_00024,5.0,7443
train,zone1_02084,6.0,538
train,zone2_00766,2.0,929
train,zone1_00178,8.0,2132
train,zone2_00047,3.0,44729
train,zone2_01310,3.0,13457
train,zone2_03391,3.0,26984
train,zone1_00472,2.0,111468
train,zone2_02142,3.0,38418
train,zone2_03823,3.0,1080
train,zone2_04249,3.0,30631
train,zone2_04855,4.0,1798
train,zone1_01080,2.0,6937
train,zone2_05271,14.0,5973
train,zone1_00455,2.0,1766
train,zone2_01172,3.0,50046
train,zone2_01703,10.0,1160
train,zone2_05194,15.0,5343
train,zone2_01527,3.0,10293
train,zone2_03847,8.0,3086
train,zone1_01682,8.0,20452
train,zone1_00952,8.0,47192
train,zone2_04640,4.0,3660
train,zone2_01785,3.0,30147
train,zone2_03403,3.0,3049
train,zone2_03757,2.0,768
train,zone1_01227,8.0,75446
train,zone2_04844,3.0,1331
train,zone2_02214,2.0,356
train,zone1_01656,3.0,5613
train,zone2_02731,4.0,23827
train,zone2_02009,5.0,4431
train,zone1_00505,3.0,75017
train,zone1_00919,3.0,57566
train,zone2_02144,2.0,1343
train,zone1_00639,2.0,378
train,zone2_04026,3.0,5309
train,zone2_01849,3.0,9978
train,zone2_02471,7.0,26479
train,zone2_02605,2.0,405
train,zone2_04437,3.0,58646
train,zone2_02403,2.0,2173
train,zone1_02027,6.0,17513
train,zone1_01789,8.0,90899
train,zone2_04987,4.0,1328
train,zone2_01380,4.0,109530
train,zone2_04113,3.0,1309
train,zone2_04512,3.0,21513
train,zone2_00583,4.0,17444
train,zone2_04968,15.0,60535
train,zone1_01254,2.0,19430
train,zone2_01440,5.0,3209
train,zone1_01094,4.0,26730
train,zone1_01795,8.0,28912
train,zone1_01809,3.0,32319
train,zone2_00533,3.0,38162
train,zone2_02491,3.0,10888
train,zone1_00961,2.0,17551
train,zone2_00070,4.0,32862
train,zone2_01639,4.0,5265
train,zone2_02487,6.0,74385
train,zone2_04545,2.0,768
train,zone2_00036,3.0,4972
train,zone2_01335,4.0,9637
train,zone1_00968,6.0,570
train,zone1_00508,3.0,75294
train,zone2_04005,3.0,574
train,zone2_00468,5.0,9180
train,zone1_02142,6.0,34124
train,zone1_00093,3.0,2031
train,zone2_02216,4.0,30522
train,zone2_04807,15.0,31767
train,zone1_02473,8.0,6462
train,zone2_04012,3.0,98346
train,zone2_04017,4.0,7809
train,zone2_01182,3.0,9449
train,zone1_01929,2.0,8133
train,zone2_03978,3.0,85946
train,zone2_04912,4.0,1160
train,zone1_00055,3.0,3612
train,zone2_04762,8.0,230
train,zone2_00173,3.0,8965
train,zone2_02904,5.0,36150
train,zone1_01151,8.0,33326
train,zone1_01513,2.0,1107
train,zone1_00781,8.0,93867
train,zone2_03465,4.0,40847
train,zone1_00710,8.0,31018
train,zone2_02666,4.0,11754
train,zone2_03072,3.0,2523
train,zone2_04819,2.0,2459
train,zone2_00844,4.0,18589
train,zone1_01437,8.0,75514
train,zone2_04738,3.0,3322
train,zone2_02174,2.0,2568
train,zone1_02416,8.0,20953
train,zone2_00284,3.0,15466
train,zone2_04228,3.0,4551
train,zone1_01525,8.0,16307
train,zone1_02107,2.0,6971
train,zone2_01282,18.0,52378
train,zone2_03780,3.0,4965
train,zone2_00231,2.0,946
train,zone1_00922,3.0,32852
train,zone1_01579,14.0,58218
train,zone2_04482,2.0,1956
train,zone2_05178,4.0,34240
train,zone2_03021,3.0,16328
train,zone1_01099,3.0,39480
train,zone2_01569,2.0,4190
train,zone2_01818,2.0,460
train,zone2_04875,14.0,3759
train,zone2_01245,4.0,4749
train,zone1_02331,7.0,20069
train,zone2_00267,3.0,13621
train,zone1_00879,2.0,22979
train,zone2_03235,4.0,132927
train,zone2_02175,8.0,7733
train,zone2_05143,7.0,3534
train,zone1_00075,3.0,3499
train,zone1_00306,3.0,14368
train,zone2_03373,2.0,531
train,zone1_01526,8.0,12633
train,zone2_04050,3.0,26654
train,zone2_03387,3.0,36209
train,zone1_00297,3.0,10809
train,zone2_05289,8.0,998
train,zone2_00946,3.0,8782
train,zone2_03024,11.0,7696
train,zone1_00305,2.0,3463
train,zone2_01906,3.0,1641
train,zone2_03845,3.0,37661
train,zone2_04710,8.0,360
train,zone1_00732,13.0,56455
train,zone1_00484,3.0,44656
train,zone1_02338,1.0,3728
train,zone2_03513,4.0,19300
train,zone1_02353,3.0,25506
train,zone2_04421,3.0,530
train,zone2_01434,4.0,8424
train,zone2_03275,14.0,6462
train,zone2_00856,3.0,46284
train,zone1_01293,6.0,7742
train,zone2_04265,4.0,22182
train,zone1_00042,2.0,3533
train,zone2_03196,9.0,19639
train,zone2_03939,3.0,2788
train,zone2_01392,5.0,3354
train,zone2_00228,3.0,32689
train,zone2_04030,4.0,2221
train,zone1_00820,8.0,84943
train,zone2_03445,5.0,23852
train,zone2_05276,15.0,30726
train,zone2_03746,3.0,6001
train,zone2_04941,3.0,11714
train,zone1_00415,3.0,11522
train,zone1_01986,1.0,1605
train,zone2_04006,2.0,916
train,zone2_02330,2.0,2818
train,zone1_00894,11.0,23234
train,zone2_03406,4.0,6970
train,zone2_04531,2.0,753
train,zone2_02127,3.0,13812
train,zone1_02221,4.0,23765
train,zone2_03955,4.0,27077
train,zone1_01655,3.0,9913
train,zone2_04519,6.0,956
train,zone2_01447,16.0,52129
train,zone1_02100,8.0,23249
train,zone2_01146,3.0,34487
train,zone2_00360,3.0,10928
train,zone1_00647,2.0,20464
train,zone2_03509,8.0,406
train,zone1_00344,3.0,7310
train,zone1_02379,2.0,1821
train,zone2_03376,1.0,479
train,zone2_03426,3.0,39200
train,zone2_03738,3.0,4963
train,zone2_00633,2.0,349
train,zone2_01972,3.0,34200
train,zone2_03378,3.0,8097
train,zone2_04986,4.0,30973
train,zone1_02357,1.0,986
train,zone1_02240,8.0,26343
train,zone2_02114,9.0,71299
train,zone2_00380,2.0,16731
train,zone2_01453,19.0,22858
train,zone2_03554,4.0,16841
train,zone2_01528,2.0,884
train,zone2_03790,3.0,9342
train,zone1_02367,8.0,4091
train,zone1_02438,2.0,7939
train,zone1_01842,1.0,1777
train,zone2_03962,8.0,407
train,zone2_04185,8.0,266
train,zone1_02285,3.0,5323
train,zone1_02019,1.0,745
train,zone2_05286,2.0,1378
train,zone2_02776,4.0,14551
train,zone2_03715,4.0,1697
train,zone1_02165,2.0,10019
train,zone2_05030,3.0,9940
train,zone2_01998,4.0,9927
train,zone2_00327,3.0,492
train,zone2_01890,3.0,6281
train,zone2_01288,2.0,1934
train,zone1_01418,3.0,52064
train,zone2_00093,3.0,19719
train,zone2_03182,4.0,23606
train,zone2_01827,4.0,12631
train,zone2_01441,3.0,3920
train,zone2_04313,2.0,4040
train,zone2_04818,3.0,5211
train,zone1_01698,2.0,22822
train,zone2_01772,4.0,32500
train,zone1_01131,2.0,1069
train,zone2_04511,4.0,2468
train,zone2_01386,3.0,10878
train,zone2_02532,3.0,309
train,zone2_03759,6.0,676
train,zone2_00884,3.0,534
train,zone1_01670,8.0,8445
train,zone2_00905,3.0,17113
train,zone1_01240,3.0,32096
train,zone2_00953,2.0,1895
train,zone2_04708,3.0,11314
train,zone2_01135,11.0,27404
train,zone2_03098,4.0,25702
train,zone1_01562,8.0,26886
train,zone2_03626,3.0,1062
train,zone2_02213,3.0,160
train,zone1_00258,4.0,5991
train,zone1_01984,8.0,5345
train,zone1_01210,4.0,7922
train,zone2_03396,3.0,52088
train,zone2_04037,8.0,26736
train,zone2_01817,2.0,1566
train,zone1_01396,6.0,10540
train,zone2_01458,5.0,21016
train,zone2_05201,14.0,9334
train,zone2_04205,3.0,36685
train,zone2_04742,4.0,16244
train,zone2_02254,3.0,20336
train,zone2_02261,5.0,11907
train,zone2_04906,4.0,558
train,zone2_01410,5.0,18849
train,zone2_02412,3.0,13375
train,zone2_03125,17.0,10118
train,zone2_00043,2.0,369
train,zone2_04916,15.0,52711
train,zone2_02796,4.0,33332
train,zone1_00897,8.0,17161
train,zone2_00236,3.0,15826
train,zone2_00540,3.0,701
train,zone1_00136,7.0,20811
train,zone2_01413,3.0,772
train,zone1_02455,8.0,781
train,zone2_02134,5.0,8791
train,zone2_01535,17.0,16442
train,zone2_01883,4.0,5794
train,zone2_01698,1.0,2332
train,zone2_01678,3.0,27566
train,zone2_04316,4.0,20198
train,zone2_03685,4.0,13576
train,zone1_02451,2.0,431
train,zone2_02573,3.0,28061
train,zone2_00742,4.0,15671
train,zone2_04779,3.0,909
train,zone2_00132,3.0,14017
train,zone2_02545,3.0,33951
train,zone2_04662,3.0,4932
train,zone2_03704,3.0,207176
train,zone2_01746,4.0,3264
train,zone2_04182,8.0,34147
train,zone2_04119,3.0,2912
train,zone2_03917,3.0,6574
train,zone2_01777,4.0,28118
train,zone2_01403,18.0,48648
train,zone2_03350,4.0,21920
train,zone1_01122,4.0,4055
train,zone1_00318,6.0,37814
train,zone2_03703,3.0,111182
train,zone2_04076,6.0,971
train,zone2_01619,5.0,4471
train,zone2_00811,3.0,1576
train,zone2_01693,4.0,44510
train,zone2_02977,3.0,33145
train,zone1_01630,8.0,20344
train,zone1_01181,10.0,60610
train,zone2_00518,3.0,9046
train,zone2_02092,3.0,23972
train,zone2_03417,4.0,13320
train,zone2_00580,2.0,671
train,zone2_00749,2.0,600
train,zone2_05310,3.0,1580
train,zone1_01054,8.0,15322
train,zone1_00973,4.0,15420
train,zone2_02528,4.0,9319
train,zone2_03906,2.0,9492
train,zone2_04620,15.0,25451
train,zone2_02027,8.0,47984
train,zone2_01212,16.0,35864
train,zone2_01653,4.0,65319
train,zone2_00687,2.0,578
train,zone2_03580,4.0,17838
train,zone2_04126,5.0,2663
train,zone2_04854,3.0,5912
train,zone2_00492,2.0,1444
train,zone1_01594,8.0,10524
train,zone2_02125,6.0,10477
train,zone2_02194,3.0,8689
train,zone1_00419,13.0,64913
train,zone2_00804,3.0,38841
train,zone1_00370,3.0,10803
train,zone2_03761,3.0,135429
train,zone2_00826,3.0,73331
train,zone2_03740,2.0,838
train,zone2_03736,2.0,2385
train,zone1_01097,3.0,64753
train,zone2_01053,2.0,2403
train,zone1_00880,5.0,44582
train,zone2_04406,4.0,46303
train,zone2_01919,3.0,611
train,zone2_04533,2.0,779
train,zone2_04752,16.0,7513
train,zone2_02417,4.0,19273
train,zone2_01577,4.0,40945
train,zone1_02304,9.0,16294
train,zone2_02752,17.0,81430
train,zone1_00398,8.0,3118
train,zone2_03064,4.0,10610
train,zone2_02301,4.0,52375
train,zone2_04241,3.0,833
train,zone2_03849,3.0,20898
train,zone2_04900,3.0,9407
train,zone2_04841,4.0,12621
train,zone2_00744,3.0,2458
train,zone1_00737,8.0,104407
train,zone1_00189,4.0,4377
train,zone2_03400,8.0,1346
train,zone2_00050,5.0,7136
train,zone2_01608,4.0,44047
train,zone2_01347,17.0,47245
train,zone2_01739,3.0,9057
train,zone2_01604,3.0,15297
train,zone1_01305,8.0,40954
train,zone2_04957,15.0,2251
train,zone2_00084,5.0,10609
train,zone2_02255,3.0,10325
train,zone2_00205,3.0,35937
train,zone1_01308,2.0,84076
train,zone2_04187,8.0,693
train,zone2_00948,2.0,281
train,zone2_02564,5.0,15747
train,zone2_00669,3.0,767
train,zone1_02377,6.0,19065
train,zone2_03648,4.0,60342
train,zone1_00793,2.0,14313
train,zone1_01154,8.0,114917
train,zone2_05075,3.0,17855
train,zone2_01206,4.0,28746
train,zone1_02191,8.0,6745
train,zone1_01003,12.0,32647
train,zone2_01344,17.0,20098
train,zone1_01980,3.0,4307
train,zone2_00137,4.0,32271
train,zone1_00869,8.0,1843
train,zone2_04033,4.0,43114
train,zone2_01741,3.0,1798
train,zone2_03673,8.0,872
train,zone2_04827,8.0,104
train,zone2_04764,15.0,10799
train,zone2_00352,3.0,25572
train,zone2_00138,2.0,386
train,zone2_03538,2.0,4908
train,zone2_03069,9.0,43310
train,zone2_05326,10.0,855
train,zone2_05162,2.0,17422
train,zone1_01671,8.0,55321
train,zone2_01327,3.0,2732
train,zone2_04243,3.0,124080
train,zone2_00927,5.0,782
train,zone2_01124,2.0,3013
train,zone2_03833,5.0,32693
train,zone1_00490,6.0,466
train,zone1_00597,2.0,168368
train,zone2_03545,3.0,16640
train,zone1_02436,2.0,14350
train,zone2_05145,5.0,1452
train,zone2_05358,2.0,4618
train,zone2_01479,9.0,8458
train,zone2_03822,5.0,8598
train,zone2_02781,3.0,56456
train,zone1_02372,2.0,2354
train,zone2_04857,15.0,62726
train,zone2_02660,5.0,2581
train,zone2_01602,2.0,333
train,zone1_00248,3.0,130784
train,zone2_03082,13.0,10083
train,zone2_03367,6.0,9042
train,zone2_03061,4.0,56098
train,zone2_02209,3.0,19677
train,zone1_01726,2.0,9658
train,zone1_02168,2.0,782
train,zone2_02247,3.0,313
train,zone2_02777,3.0,9152
train,zone2_04559,5.0,1130
train,zone2_04156,4.0,26178
train,zone1_00232,3.0,2258
train,zone1_00337,2.0,2331
train,zone2_02140,3.0,24532
train,zone2_00288,1.0,2876
train,zone2_02480,3.0,4629
train,zone2_02638,8.0,3461
train,zone1_01402,1.0,154
train,zone2_03181,3.0,1808
train,zone2_04717,3.0,6350
train,zone2_04463,10.0,4190
train,zone1_01381,8.0,24263
train,zone2_05163,8.0,852
train,zone2_01640,3.0,35712
train,zone2_03211,3.0,35026
train,zone2_01893,2.0,9659
train,zone2_02556,5.0,2123
train,zone2_03306,3.0,10975
train,zone2_04694,6.0,3136
train,zone1_01025,2.0,11695
train,zone2_03806,4.0,51568
train,zone2_04002,3.0,46696
train,zone2_02725,2.0,1536
train,zone1_01608,4.0,318
train,zone1_02052,3.0,410
train,zone2_02979,5.0,14508
train,zone1_02326,2.0,3726
train,zone2_01773,4.0,18387
train,zone2_00357,3.0,11779
train,zone1_01847,3.0,390
train,zone2_00166,4.0,20625
train,zone1_01326,8.0,77640
train,zone2_04975,15.0,30085
train,zone2_04103,4.0,18632
train,zone2_04509,3.0,1057
train,zone2_01767,4.0,16457
train,zone1_01017,2.0,77020
train,zone1_00453,13.0,111945
train,zone2_03153,2.0,15681
train,zone2_01067,4.0,2121
train,zone1_01057,8.0,75696
train,zone1_01490,8.0,1198
train,zone2_02338,2.0,166
train,zone2_02764,8.0,425
train,zone2_03553,4.0,14147
train,zone2_05102,16.0,52039
train,zone2_00345,2.0,100
train,zone2_01761,2.0,1576
train,zone2_04513,3.0,19068
train,zone2_04550,6.0,66685
train,zone2_03933,4.0,767
train,zone2_02785,5.0,4756
train,zone2_00120,2.0,3398
train,zone1_01026,2.0,3504
train,zone1_00604,2.0,1524
train,zone2_02232,7.0,2897
train,zone2_00877,3.0,1754
train,zone2_05088,4.0,41376
train,zone2_01829,5.0,2014
train,zone2_04209,2.0,5951
train,zone2_03660,3.0,10372
train,zone2_04673,4.0,5395
train,zone2_03575,3.0,1485
train,zone1_00706,8.0,30269
train,zone2_02536,6.0,14108
train,zone1_01063,8.0,4865
train,zone2_04821,15.0,9168
train,zone2_04678,4.0,24306
train,zone2_00545,3.0,12773
train,zone2_02211,4.0,55892
train,zone2_02061,7.0,3297
train,zone2_04231,3.0,47923
train,zone2_03482,7.0,2821
train,zone2_03325,2.0,895
train,zone2_04781,3.0,12344
train,zone1_01137,3.0,47471
train,zone1_01646,2.0,28822
train,zone2_04010,5.0,7810
train,zone2_04430,4.0,34876
train,zone2_01690,4.0,4824
train,zone2_00484,3.0,2891
train,zone1_01426,8.0,18604
train,zone2_02747,4.0,1286
train,zone1_01290,4.0,29408
train,zone2_04901,3.0,447
train,zone1_02378,2.0,1331
train,zone2_04951,7.0,1754
train,zone2_02028,8.0,68533
train,zone1_00531,2.0,31619
train,zone2_00369,2.0,426
train,zone2_00141,2.0,836
train,zone1_00719,2.0,21336
train,zone2_01169,3.0,55468
train,zone1_01414,10.0,103779
train,zone2_01226,3.0,18134
train,zone2_04198,4.0,451
train,zone2_04495,6.0,55140
train,zone1_01004,8.0,53480
train,zone1_01639,8.0,8521
train,zone2_01546,4.0,44857
train,zone1_02339,1.0,2942
train,zone2_02535,4.0,26258
train,zone1_01757,8.0,5199
train,zone2_01178,3.0,9684
train,zone1_02132,2.0,1522
train,zone1_02144,3.0,7665
train,zone1_00964,2.0,67150
train,zone2_03519,3.0,13921
train,zone2_00693,8.0,9209
train,zone2_01764,3.0,3863
train,zone2_01611,4.0,5658
train,zone1_01524,8.0,47758
train,zone1_00212,4.0,4208
train,zone2_03996,9.0,18164
train,zone2_04793,5.0,58366
train,zone1_02283,3.0,9941
train,zone2_02844,4.0,42197
train,zone2_00098,3.0,878
train,zone2_00783,2.0,2577
train,zone2_00529,3.0,26949
train,zone2_01860,3.0,765
train,zone2_04732,3.0,12488
train,zone2_02224,10.0,552
train,zone1_00629,7.0,9749
train,zone2_04274,3.0,17847
train,zone2_00570,3.0,194
train,zone2_00561,3.0,21520
train,zone2_01208,15.0,26725
train,zone1_01256,3.0,65044
train,zone2_03276,14.0,6838
train,zone1_00265,3.0,6813
train,zone2_05225,9.0,3780
train,zone2_00659,5.0,37213
train,zone2_00489,3.0,63436
train,zone2_00523,3.0,5475
train,zone2_02808,8.0,547
train,zone1_01933,8.0,189
train,zone1_00550,8.0,528
train,zone2_03925,3.0,3297
train,zone1_00285,3.0,40856
train,zone2_04013,4.0,54085
train,zone2_02500,13.0,55172
train,zone1_01169,3.0,19536
train,zone2_05352,9.0,14391
train,zone2_05187,2.0,1171
train,zone2_01726,3.0,14248
train,zone2_00499,3.0,7660
train,zone2_00850,4.0,6420
train,zone2_02745,4.0,19431
train,zone2_04151,3.0,12812
train,zone1_00469,3.0,4989
train,zone2_04659,8.0,946
train,zone2_04537,4.0,1212
train,zone2_01086,3.0,15603
train,zone2_03065,16.0,9400
train,zone2_00411,4.0,4124
train,zone2_03386,8.0,132
train,zone2_01185,3.0,19696
train,zone2_00402,2.0,388
train,zone2_01159,5.0,20800
train,zone1_01365,8.0,93106
train,zone2_01013,3.0,2431
train,zone2_02459,3.0,12550
train,zone2_04554,3.0,78994
train,zone2_00033,3.0,57220
train,zone1_02421,3.0,44800
train,zone2_02937,18.0,85969
train,zone2_00209,4.0,56975
train,zone1_00655,6.0,20150
train,zone2_03666,3.0,7260
train,zone2_00154,5.0,1280
train,zone1_02406,2.0,2355
train,zone2_01991,8.0,678
train,zone1_01478,6.0,13019
train,zone2_02458,3.0,8980
train,zone2_03399,12.0,12560
train,zone2_03854,3.0,1828
train,zone2_01000,3.0,10913
train,zone1_00676,3.0,934
train,zone1_02184,1.0,409
train,zone2_01776,3.0,14537
train,zone2_03665,4.0,20559
train,zone2_01598,4.0,16155
train,zone2_01587,3.0,410
train,zone1_01530,8.0,33240
train,zone2_00300,3.0,36263
train,zone2_00690,3.0,7461
train,zone2_03311,9.0,2599
train,zone2_00799,3.0,16608
train,zone2_01102,4.0,7941
train,zone2_00537,3.0,3893
train,zone1_01019,2.0,57658
train,zone2_03684,3.0,18642
train,zone2_05239,15.0,26099
train,zone2_02894,9.0,10374
train,zone2_03085,9.0,24837
train,zone2_00447,3.0,70719
train,zone1_02343,8.0,357
train,zone2_04298,3.0,11735
train,zone2_02822,5.0,25548
train,zone1_00299,3.0,91939
train,zone1_02075,4.0,6571
train,zone2_01401,16.0,61707
train,zone2_01971,2.0,2608
train,zone2_00785,3.0,30009
train,zone2_04627,3.0,21511
train,zone2_00063,4.0,27641
train,zone2_00108,3.0,1310
train,zone1_00343,3.0,12379
train,zone2_04750,3.0,18796
train,zone1_00358,8.0,12366
train,zone1_01651,6.0,3853
train,zone2_03867,9.0,10469
train,zone1_00302,2.0,964
train,zone2_01272,3.0,6218
train,zone1_00516,13.0,59499
train,zone1_01104,8.0,120367
train,zone1_01493,6.0,104368
train,zone2_02698,9.0,79997
train,zone2_01443,2.0,4932
train,zone2_04321,5.0,55989
train,zone2_05280,3.0,36132
train,zone2_04458,3.0,5825
train,zone2_03907,4.0,19832
train,zone2_01995,2.0,1326
train,zone2_04502,4.0,29674
train,zone2_04699,3.0,2792
train,zone2_04588,3.0,15314
train,zone2_03952,5.0,226
train,zone2_02289,3.0,59814
train,zone1_00849,5.0,73559
train,zone2_03782,5.0,13899
train,zone2_02905,3.0,4555
train,zone1_01975,2.0,22004
train,zone2_00347,3.0,2666
train,zone1_00553,18.0,8506
train,zone2_00448,3.0,54189
train,zone1_00133,4.0,26342
train,zone1_02077,3.0,1470
train,zone2_00581,3.0,9758
train,zone2_00692,2.0,928
train,zone2_05270,7.0,19491
train,zone1_00356,3.0,21185
train,zone2_01374,3.0,6399
train,zone2_04972,3.0,12689
train,zone2_04419,3.0,22500
train,zone2_02062,7.0,2753
train,zone2_03191,5.0,6527
train,zone2_03987,2.0,3030
train,zone2_01980,7.0,38600
train,zone2_03690,3.0,57665
train,zone1_00554,18.0,100098
train,zone2_00477,3.0,53724
train,zone2_01811,4.0,574
train,zone2_04297,5.0,34569
train,zone2_02997,18.0,61375
train,zone2_02965,6.0,16117
train,zone1_01534,3.0,30674
train,zone2_00935,4.0,7901
train,zone2_02197,3.0,1671
train,zone1_01970,4.0,43604
train,zone2_00413,3.0,4226
train,zone2_02559,4.0,46785
train,zone1_00012,4.0,12511
train,zone2_03379,3.0,1045
train,zone1_02386,2.0,9028
train,zone1_01176,2.0,9135
train,zone1_01981,3.0,1218
train,zone2_02233,7.0,62699
train,zone2_01744,3.0,28745
train,zone2_02699,18.0,101327
train,zone1_00134,8.0,1181
train,zone2_01914,7.0,9000
train,zone2_04237,8.0,1875
train,zone2_01617,2.0,1317
train,zone2_03424,4.0,15905
train,zone1_00514,2.0,66289
train,zone2_01267,2.0,1245
train,zone2_02625,4.0,1952
train,zone2_03827,16.0,2212
train,zone2_03456,3.0,16182
train,zone1_01953,3.0,27363
train,zone1_00391,8.0,115
train,zone1_00998,8.0,129515
train,zone1_02467,3.0,25875
train,zone1_01946,2.0,2297
train,zone2_04140,3.0,8049
train,zone1_00910,8.0,82735
train,zone2_00990,5.0,6379
train,zone2_01846,2.0,1016
train,zone2_04007,3.0,4743
train,zone2_02018,7.0,3132
train,zone1_01224,8.0,589
train,zone1_01766,3.0,39622
train,zone2_03334,3.0,5219
train,zone1_00155,8.0,27689
train,zone1_00649,3.0,131785
train,zone1_00043,12.0,15687
train,zone2_02563,2.0,6000
train,zone2_01197,3.0,5262
train,zone2_03162,3.0,9495
train,zone1_01136,4.0,54824
train,zone2_01393,17.0,54356
train,zone2_04649,4.0,19811
train,zone2_05114,8.0,349
train,zone1_01127,2.0,2136
train,zone1_01196,8.0,20754
train,zone2_00269,3.0,1087
train,zone2_02847,5.0,18093
train,zone2_03680,1.0,1192
train,zone2_00133,4.0,44278
train,zone1_00230,4.0,981
train,zone1_01839,3.0,73433
train,zone2_00594,3.0,31720
train,zone2_03439,4.0,16580
train,zone2_00686,3.0,26203
train,zone1_01931,8.0,8255
train,zone2_05136,3.0,2326
train,zone2_01635,4.0,2307
train,zone2_00770,3.0,6343
train,zone1_00436,5.0,8167
train,zone2_04898,5.0,8605
train,zone1_00218,3.0,1209
train,zone2_00386,2.0,1371
train,zone2_01218,3.0,13504
train,zone1_01818,3.0,1595
train,zone2_03460,4.0,1129
train,zone2_01106,2.0,1245
train,zone2_04613,4.0,21821
train,zone2_01728,4.0,17434
train,zone2_01203,4.0,6557
train,zone1_02234,2.0,11767
train,zone1_01313,8.0,5446
train,zone2_04459,2.0,14042
train,zone1_02335,4.0,3963
train,zone1_01021,2.0,9207
train,zone2_01749,3.0,6102
train,zone2_04214,4.0,58944
train,zone2_02065,7.0,1681
train,zone2_00563,4.0,1117
train,zone2_01459,2.0,630
train,zone2_02775,2.0,1498
train,zone1_00427,18.0,111
train,zone2_03824,2.0,6645
train,zone2_04526,4.0,1460
train,zone2_02476,8.0,12052
train,zone1_01635,8.0,16653
train,zone1_01327,8.0,34452
train,zone2_00952,3.0,1080
train,zone2_01843,3.0,19764
train,zone2_04943,4.0,3847
train,zone2_00651,2.0,628
train,zone2_04851,3.0,16261
train,zone2_03298,4.0,59086
train,zone2_01132,1.0,5374
train,zone2_02195,3.0,2322
train,zone2_03079,4.0,904
train,zone2_00536,4.0,8895
train,zone1_01589,8.0,10580
train,zone2_01365,5.0,76571
